Ticker,Name,Exchange
TTMI,TTM Technologies Inc,NASDAQ
TTN,L-3 Communications Titan Corp,
TTNC,Tecton Corp,OTC
TTNH,Powder River Coal Corp,
TTNP,Titan Pharmaceuticals Inc,OTCBB
TTNUF,Titanium Group LTD,OTC
TTP,Tortoise Pipeline & Energy Fund Inc,NYSE
TTPH,Tetraphase Pharmaceuticals Inc,NASDAQ
TTRX,Tetragenex Pharmaceuticals Inc,
TTS,Tile Shop Holdings Inc,NASDAQ
TTSPJ,Transtech Services Partners Inc,
TTSR,Brekford Corp,
TTUM,Liberty Star Uranium & Metals Corp,
TTWO,Take Two Interactive Software Inc,NASDAQ
TTXI,Greenshift Corp,
TTXP,Trilliant Exploration Corp,OTC
TTY,Exceed Co LTD,NASDAQ
TTYL,TWL Corp,
TUC,Mac-gray Corp,NYSE
TUES,Tuesday Morning Corp,NASDAQ
TUFF,Tuffnell LTD,
TUG,Maritrans Inc,NYSE
TUMI,Tumi Holdings Inc,NYSE
TUNE,Microtune Inc,
TUNG,Tungsten Corp,OTC
TUP,Tupperware Brands Corp,NYSE
TURI,Arvana Inc,
TUTR,Tro Learning Inc,
TUTS,Tut Systems Inc,
TUX,Tuxis Corp,
TUX,Trian Acquisition I Corp,NYSE MKT
TUYU,Trueyoucom,OTC
TVCP,TVC Telecom Inc,
TVEN,Terrace Ventures Inc,
TVEO,Greenworld Development Inc,
TVH,Media & Entertainment Holdings Inc,NYSE MKT
TVIA,Tvia Inc,
TVIN,Tvi Corp,
TVL,Lin Television Corp,
TVL,Lin TV Corp,NYSE
TVLH,China New Energy Group Co,
TVOG,Turner Valley Oil & Gas Inc,OTC
TW,21ST Century Insurance Group,NYSE
TW,Towers Watson & Co,NYSE
TWAV,Therma Wave Inc,
TWB,Tween Brands Inc,
TWC,Stephan Co,NYSE
TWC,Time Warner Cable Inc,NYSE
TWER,Towerstream Corp,NASDAQ
TWGP,Tower Group International LTD,NASDAQ
TWH,Washtenaw Group Inc,NYSE MKT
TWI,Titan International Inc,NYSE
TWIN,Twin Disc Inc,NASDAQ
TWKGQ,Trenwick Group LTD,
TWLB,Twinlab Corp,
TWLL,Techwell Inc,
TWMC,Trans World Entertainment Corp,NASDAQ
TWN,Taiwan Fund Inc,NYSE
TWO,Two Harbors Investment Corp,NYSE
TWOC,Trans World Corp,OTC
TWPG,Thomas Weisel Partners Group Inc,
TWRAQ,Tower Automotive Inc,
TWRT,Broadwind Energy Inc,NASDAQ
TWSI,Tristar Wellness Solutions Inc,OTC
TWTC,TW Telecom Inc,NASDAQ
TWTI,Third Wave Technologies Inc,NYSE ARCA
TWTR,Tweeter Home Entertainment Group Inc,NYSE
TWTR,Twitter Inc,NYSE
TWTV,Two Way TV US Inc,
TWWI,Z Yachts Inc,OTC
TWX,Time Warner Inc,NYSE
TXCC,Transwitch Corp,OTC
TXCO,Txco Resources Inc,
TXEO,SNRG Corp,
TXGE,Texas Gulf Energy Inc,OTC
TXHE,Texhoma Energy Inc,OTC
TXHG,TX Holdings Inc,OTC
TXI,Texas Industries Inc,NYSE
TXLA,Oyco Inc,
TXMD,Therapeuticsmd Inc,NYSE MKT
TXN,Texas Instruments Inc,NASDAQ
TXPO,TXP Corp,
TXRH,Texas Roadhouse Inc,NASDAQ
TXT,Textron Inc,NYSE
TXTG,Textechnologies Inc,
TXTR,Textura Corp,NYSE
TXU,Energy Future Holdings Corp,NYSE
TXUI,Texas United Bancshares Inc,
TY,Tri-continental Corp,NYSE
TYBR,Omagine Inc,
TYC,Tyco International LTD,NYSE
TYCB,Taylor Calvin B Bankshares Inc,OTC
TYG,Tortoise Energy Infrastructure Corp,NYSE
TYL,Tyler Technologies Inc,NYSE
TYN,Tortoise North American Energy Corp,NYSE
TYPE,Monotype Imaging Holdings Inc,NASDAQ
TYRIA,Silversun Technologies Inc,
TYW,Security Income Fund,NYSE
TYY,Tortoise Energy Capital Corp,NYSE
TZC,Trizec Canada Inc,
TZIX,Trizetto Group Inc,
TZMT,Telzuit Medical Technologies Inc,
TZOO,Travelzoo Inc,NASDAQ
UAC,United States Commodity Funds Trust I,
UACL,Universal Truckload Services Inc,NASDAQ
UAHC,United American Healthcare Corp,OTC
UAL,United Continental Holdings Inc,NYSE
UAM,Universal American Corp,NYSE
UAMA,United American Corp,OTC
UAMY,United States Antimony Corp,NYSE MKT
UAN,CVR Partners LP,NYSE
UAPH,Uap Holding Corp,
UARM,Under Armour Inc,NYSE
UAXSQ,Universal Access Global Holdings Inc,
UB,Unionbancal Corp,
UBA,Urstadt Biddle Properties Inc,NYSE
UBAB,United Bancorporation Of Alabama Inc,OTC
UBAL,Urbanalien Corp,
UBCP,United Bancorp Inc,NASDAQ
UBDT,China Green Material Technologies Inc,
UBET,Youbet Com Inc,
UBFO,United Security Bancshares,NASDAQ
UBH,Usb Holding Co Inc,
UBI,Universal Biosensors Inc,
UBMI,United Bancorp Inc,OTCBB
UBMT,United Financial Corp,
UBNK,United Financial Bancorp Inc,NASDAQ
UBNK,United Financial Bancorp Inc,NASDAQ
UBNT,Ubiquiti Networks Inc,NASDAQ
UBOH,United Bancshares Inc,NASDAQ
UBQU,Ubiquitech Software Corp,OTC
UBRG,Universal Bioenergy Inc,OTC
UBSH,Union First Market Bankshares Corp,NASDAQ
UBSH,Winthrop Resources Corp,NASDAQ
UBSI,United Bankshares Inc,NASDAQ
UCAP,Ucap Inc,OTC
UCBA,United Community Bancorp,NASDAQ
UCBA,United Community Bancorp,NASDAQ
UCBC,Union Community Bancorp,
UCBH,Ucbh Holdings Inc,
UCBI,United Community Banks Inc,NASDAQ
UCCC,Uan Cultural & Creative Co LTD,OTC
UCCD,American International Holdings Corp,
UCFC,United Community Financial Corp,NASDAQ
UCHBE,Uc Hub Group Inc,
UCHN,Radtek Inc,
UCHT,Yucheng Technologies LTD,NASDAQ
UCI,Healthmarkets Inc,NYSE ARCA
UCIA,Uci Medical Affiliates Inc,
UCL,Unocal Corp,
UCMP,Unicomp Inc,
UCO,Universal Compression Holdings Inc,NYSE ARCA
UCOMA,Unitedglobalcom Inc,
UCP,Ucp Inc,NYSE
UCPA,Bark Group Inc,OTC
UCPI,Striker Oil & Gas Inc,
UCR,Macroshares Oil Up Tradeable Trust,
UCSY,Universal Communication Systems Inc,
UCTT,Ultra Clean Holdings Inc,NASDAQ
UDI,United Defense Industries Inc,
UDR,Udr Inc,NYSE
UDRL,Union Drilling Inc,
UDTA,Ultradata Systems Inc,
UDWK,US Dataworks Inc,OTC
UEC,Uranium Energy Corp,NYSE MKT
UEEC,United Health Products Inc,OTC
UEIC,Universal Electronics Inc,NASDAQ
UEP,Union Electric Co,
UEPS,Net 1 Ueps Technologies Inc,NASDAQ
UFAB,Unifab International Inc,
UFBC,United Financial Banking Companies Inc,OTC
UFBS,Provident Community Bancshares Inc,
UFBV,Hyaton Organics Inc,
UFCS,United Fire Group Inc,NASDAQ
UFEN,Brands Shopping Network Inc,
UFFC,Ufood Restaurant Group Inc,
UFI,Unifi Inc,NYSE
UFM,United Financial Mortgage Corp,NYSE
UFPI,Universal Forest Products Inc,NASDAQ
UFPT,Ufp Technologies Inc,NASDAQ
UFS,Domtar Corp,NYSE
UFSI,Ultimate Franchise Systems Inc,
UG,United Guardian Inc,NASDAQ
UGA,United States Gasoline Fund LP,NYSE ARCA
UGCE,Ugc Europe Inc,
UGHO,Universal Guardian Holdings Inc,
UGI,Ugi Corp,NYSE
UGMI,Ugomedia Interactive Corp,
UGNE,Unigene Laboratories Inc,
UGVMF,Ungava Mines Inc,OTC
UHAL,Amerco,NASDAQ
UHCO,Caremark Ulysses Holding Corp,NYSE
UHCP,Glen Rose Petroleum Corp,
UHFI,Uhf Inc,OTC
UHLN,US Highland Inc,OTC
UHN,United States Diesel-heating Oil Fund LP,NYSE ARCA
UHS,Universal Health Services Inc,NYSE
UHT,Universal Health Realty Income Trust,NYSE
UIC,United Industrial Corp,
UIHC,United Insurance Holdings Corp,NASDAQ
UIL,Uil Holdings Corp,NYSE
UIS,Unisys Corp,NYSE
UITK,Ultitek LTD,OTC
ULBI,Ultralife Corp,NASDAQ
ULCM,Ulticom Inc,NASDAQ
ULGX,Urologix Inc,OTC
ULTA,Ulta Salon Cosmetics & Fragrance Inc,NASDAQ
ULTEQ,Ultimate Electronics Inc,
ULTI,Ultimate Software Group Inc,NASDAQ
UMAM,Umami Sustainable Seafood Inc,OTC
UMBF,Umb Financial Corp,NASDAQ
UMCI,United Medicorp Inc,
UMH,Umh Properties Inc,NYSE
UMIT,Um Investment Trust,
UMNY,Universal Money Centers Inc,
UMPQ,Umpqua Holdings Corp,NASDAQ
UMSY,US Medsys Corp,
UNA,Intermec Inc,
UNAM,Unico American Corp,NASDAQ
UNASSIGNED,Kadalak Entertainment Group Inc,
UNB,Union Bankshares Inc,NASDAQ
UNBH,Union Bankshares Co,
UNBJ,United National Bancorp,
UNCA,Unica Corp,
UNCL,Mru Holdings Inc,NASDAQ
UNCN,Unico Inc,
UNDT,Universal Detection Technology,OTC
UNF,Unifirst Corp,NYSE
UNFI,United Natural Foods Inc,NASDAQ
UNFY,Daegis Inc,NASDAQ
UNG,United States Natural Gas Fund LP,NYSE ARCA
UNH,Unitedhealth Group Inc,NYSE
UNI,Uni Marts Inc,
UNIB,University Bancorp Inc,OTC
UNIS,Unilife Corp,NASDAQ
UNIZ,Unizan Financial Corp,
UNL,United States 12 Month Natural Gas Fund LP,NYSE ARCA
UNLL,Unioil,OTC
UNM,Unum Group,NYSE
UNMG,Unimark Group Inc,OTC
UNMN,United Mines Inc,OTC
UNNF,Union National Financial Corp,
UNP,Union Pacific Corp,NYSE
UNRG,United Energy Corp,OTC
UNS,Uns Energy Corp,NYSE
UNSN,Unseen Solar Inc,
UNSS,Universal Solar Technology Inc,OTC
UNT,Unit Corp,NYSE
UNTD,United Online Inc,NASDAQ
UNTK,Unitek Global Services Inc,NASDAQ
UNTY,Unity Bancorp Inc,NASDAQ
UNTY,Urs Operating Services Inc,NASDAQ
UNVC,Univec Inc,OTC
UNVF,Orsus Xelent Technologies Inc,NYSE MKT
UNWR,US Unwired Inc,
UNXL,Uni-pixel,NASDAQ
UOMD,ST Lawrence Energy Corp,
UPBS,Realsource Residential Inc,
UPC,Union Planters Corp,
UPCS,Ubiquitel Inc,
UPFC,United Pan Am Financial Corp,
UPG,Universal Power Group Inc,NYSE MKT
UPI,Uroplasty Inc,NASDAQ
UPIP,Unwired Planet Inc,NASDAQ
UPL,Ultra Petroleum Corp,NYSE
UPNT,Uplift Nutrition Inc,OTCBB
UPOW,Uan Power Corp,OTC
UPRO,Unipro Financial Services Inc,NYSE ARCA
UPS,United Parcel Service Inc,NYSE
UPSN,Upsnap Inc,OTC
UPST,Usellcom Inc,
UQM,Uqm Technologies Inc,NYSE MKT
URBF,Urban Barns Foods Inc,OTC
URBN,Urban Outfitters Inc,NASDAQ
URBT,Urban Television Network Corp,OTC
URCO,Uranium 308 Corp,OTC
UREE,US Rare Earths Inc,OTCBB
URG,Ur-energy Inc,NYSE MKT
URGI,United Retail Group Inc,
URHN,Uranium Hunter Corp,OTC
URI,United Rentals North America Inc,NYSE
URI,United Rentals Inc,NYSE
URON,Western Capital Resources Inc,
URRE,Uranium Resources Inc,NASDAQ
URS,Urs Corp,NYSE
URSI,United Road Services Inc,
URX,United Refining Energy Corp,NYSE MKT
URZ,Uranerz Energy Corp,NYSE MKT
USA,Liberty All Star Equity Fund,NYSE
USAC,USA Compression Partners LP,NYSE
USAK,USA Truck Inc,NASDAQ
USAP,Universal Stainless & Alloy Products Inc,NASDAQ
USAT,USA Technologies Inc,NASDAQ
USB,US Bancorp,NYSE
USBE,US Bioenergy Corp,NASDAQ
USBF,Elysium Internet Inc,
USBI,United Security Bancshares Inc,NASDAQ
USBU,USA Broadband Inc,
USCN,Noble Consolidated Industries Corp,
USCR,US Concrete Inc,NASDAQ
USCS,Uscorp,OTC
USDA,US Data Authority Inc,
USDC,Usdata Corp,OTC
USEG,US Energy Corp,NASDAQ
USEY,U S Energy Systems Inc,
USFC,Usfreightways Corp,OTC
USFC,USA Synthetic Fuel Corp,OTC
USFP,US Federal Properties Trust Inc,NYSE
USG,Usg Corp,NYSE
USGL,Mcewen Mining Inc,NYSE
USHS,US Home Systems Inc,
USIH,Usi Holdings Corp,NYSE
USIW,U S Wireless Corp,
USL,U S Liquids Inc,NYSE ARCA
USL,United States 12 Month Oil Fund LP,NYSE ARCA
USLM,United States Lime & Minerals Inc,NASDAQ
USM,United States Cellular Corp,NYSE
USMD,Usmd Holdings Inc,NASDAQ
USMI,United States Commodity Index Funds Trust,NYSE ARCA
USMO,USA Mobility Inc,NASDAQ
USNA,Usana Health Sciences Inc,NYSE
USNR,Usn Corp,OTC
USNU,US Neurosurgical Inc,OTC
USO,United States Oil Fund LP,NYSE ARCA
USOG,United States Oil & Gas Corp,OTC
USON,US Oncology Inc,
USPH,U S Physical Therapy Inc,NYSE
USPI,United Surgical Partners International Inc,OTC
USPR,U S Precious Metals Inc,OTC
USQ,Union Street Acquisition Corp,NYSE MKT
USRT,U S Realtel Inc,
USS,US Shipping Partners LP,NYSE
UST,Ust Inc,NYSE ARCA
USTI,United Systems Technology Inc,OTC
USTP,USA Therapy Inc,
USTR,United Stationers Inc,NASDAQ
USTU,US Tungsten Corp,OTC
USU,Usec Inc,NYSE
USUN,Cannabis Sativa Inc,OTCBB
USVO,Oculus Visiontech Inc,
USWI,Starvox Communications Inc,
USWO,US Wireless Online Inc,
UTA,Universal Travel Group,NYSE
UTBI,United Tennessee Bankshares Inc,
UTDF,United Financial Inc,
UTEI,Tiger Oil & Energy Inc,
UTEK,Ultratech Inc,NASDAQ
UTF,Cohen & Steers Infrastructure Fund Inc,NYSE
UTG,Reaves Utility Income Fund,NYSE MKT
UTGI,Utg Inc,
UTHR,United Therapeutics Corp,NASDAQ
UTI,Universal Technical Institute Inc,NYSE
UTIW,Uti Worldwide Inc,NASDAQ
UTIX,Utix Group Inc,
UTK,Innovaro Inc,NYSE MKT
UTL,Unitil Corp,NYSE
UTMD,Utah Medical Products Inc,NASDAQ
UTOG,Lodge Bay Oil & Gas Corp,OTC
UTRXB,Unitronix Corp,
UTSI,Utstarcom Holdings Corp,NASDAQ
UTUC,Utah Uranium Corp,
UTWN,Uptowner Inns Inc,
UTWY,Unity Wireless Corp,
UTX,United Technologies Corp,NYSE
UUU,Universal Security Instruments Inc,NYSE MKT
UVBV,Universal Beverages Holdings Corp,
UVCL,Univercell Holdings Inc,OTC
UVE,Universal Insurance Holdings Inc,NYSE
UVEC,Universal Energy Corp,
UVFT,Uv Flu Technologies Inc,OTC
UVIC,Unilens Vision Inc,OTC
UVN,Univision Communications Inc,
UVSL,Universal Automotive Industries Inc,
UVSP,Univest Corp Of Pennsylvania,NASDAQ
UVV,Universal Corp,NYSE
UWN,Nevada Gold & Casinos Inc,NYSE MKT
UWNK,Uwink Inc,
UXP,United States Exploration Inc,
V,Visa Inc,NYSE
VABK,Virginia National Bankshares Corp,OTC
VAC,Marriott Vacations Worldwide Corp,NYSE
VAEV,Vanity Events Holding Inc,OTCBB
VAIL,Vail Banks Inc,
VAL,Valspar Corp,NYSE
VALU,Value Line Fund Inc,NASDAQ
VALU,Value Line Inc,NASDAQ
VANS,Vans Inc,
VAP,Van Kampen Advantage Pennsylvania Municipal Income Trust,
VAPH,Vaso Active Pharmaceuticals Inc,NASDAQ
VAPN,Sealand Natural Resources Inc,
VAR,Varian Medical Systems Inc,NYSE
VARI,Varian Inc,
VAS,Viasys Healthcare Inc,
VASC,Vascular Solutions Inc,NASDAQ
VASO,Vasomedical Inc,OTCBB
VAST,Vastera Inc,
VATA,Versata Inc,
VAZ,Delaware Investments Arizona Municipal Income Fund Inc,
VAZGF,Corecomm Solutions Inc,
VBAC,Virbac Corp,
VBAL,Vision Bancshares Inc,
VBCO,Vizconnect Inc,
VBF,Invesco Bond Fund,NYSE
VBFC,Village Bank & Trust Financial Corp,NASDAQ
VBIB,Visual Bible International Inc,
VBRE,Vibe Records Inc Nevada,
VC,Visteon Corp,NYSE
VCAN,Vican Resources Inc,OTC
VCAT,Venture Catalyst Inc,
VCBI,Virginia Commerce Bancorp Inc,NASDAQ
VCBP,Valley Commerce Bancorp,OTC
VCDV,Yanglin Soybean Inc,
VCF,Delaware Investments Colorado Municipal Income Fund Inc,NYSE MKT
VCG,Windstream Holdings Inc,NASDAQ
VCI,Valassis Communications Inc,NYSE
VCLK,Valueclick Inc,NASDAQ
VCMG,Veracity Management Global Inc,OTC
VCMG,Valles Capital Management Group Inc,OTC
VCMP,Vcampus Corp,OTC
VCRA,Vocera Communications Inc,NYSE
VCST,Viewcast Com Inc,OTC
VCSY,Vertical Computer Systems Inc,OTC
VCV,Invesco California Value Municipal Income Trust,NYSE
VCYA,Velocity Portfolio Group Inc,NYSE MKT
VCYT,Veracyte Inc,NASDAQ
VDCY,Video City Inc,
VDSI,Vasco Data Security International Inc,NASDAQ
VECO,Veeco Instruments Inc,NASDAQ
VECT,Navitrak International Corp,OTC
VEDO,Villageedocs Inc,OTC
VEEV,Veeva Systems Inc,NYSE
VEII,Voyager Entertainment International Inc,OTC
VEL,Virginia Electric & Power Co,
VEND,Fresh Healthy Vending International Inc,OTCBB
VERA,Veramark Technologies Inc,
VERS,Versicor Inc,
VERT,Verticalnet Inc,
VES,Vestaur Securities Fund,NYSE MKT
VEXP,Velocity Express Corp,
VFC,V F Corp,NYSE
VFGI,Stellarone Corp,
VFIN,Vfinance Inc,
VFL,Delaware Investments National Municipal Income Fund,NYSE MKT
VFLX,Variflex Inc,
VFM,Van Kampen Florida Quality Municipal Trust,
VFTR,Network Holdings International Inc,
VFTR,Visual Frontier Inc,
VG,Vonage Holdings Corp,NYSE
VGCP,Viking Capital Group Inc,OTC
VGEN,Vaccinogen Inc,OTC
VGGL,Viggle Inc,OTC
VGI,Virtus Global Multi-sector Income Fund,NYSE
VGLD,Valor Gold Corp,OTCBB
VGM,Invesco Trust For Investment Grade Municipals,NYSE
VGNI,Viragen International Inc,
VGR,Vector Group LTD,NYSE
VGREF,Viaspace Green Energy Inc,OTCBB
VGTI,Virtgame Com Corp,
VGTL,Vgtel Inc,OTC
VGZ,Vista Gold Corp,NYSE MKT
VHCI,Valiant Health Care Inc,
VHI,Valhi Inc,NYSE
VHMC,Valley High Mining Co,OTC
VHS,Vanguard Health Systems Inc,NYSE
VHSL,Vertical Health Solutions Inc,
VIA,Viacom Inc,NASDAQ
VIAC,Viacell Inc,
VIAS,Viasystems Group Inc,NASDAQ
VIBE,Vidable Inc,OTC
VIC,Van Kampen Trust For Investment Grade California Muni,
VICL,Vical Inc,NASDAQ
VICR,Vicor Corp,NASDAQ
VIDE,Video Display Corp,NASDAQ
VIEF,Vie Financial Group Inc,
VIFL,Food Technology Service Inc,NASDAQ
VIG,Van Kampen Investment Grade Municipal Trust,NYSE ARCA
VIGN,Vignette Corp,
VIGS,Eco-stim Energy Solutions Inc,OTC
VII,Vicon Industries Inc,NYSE MKT
VIIC,Vision Industries Corp,OTC
VIIN,Motor Sport Country Club Holdings Inc,OTC
VILF,Vida Life International LTD,OTC
VIM,Invesco Van Kampen Trust For Value Municipals,
VIN,Van Kampen Income Trust,
VINT,Golden State Vintners Inc,
VINTB,Global Vision Holdings Inc,
VION,Vion Pharmaceuticals Inc,
VIRC,Virco MFG Corporation,NASDAQ
VIRL,Virage Logic Corp,
VIRZ,Virtual Closet Inc,
VISG,L-1 Identity Solutions Inc,NYSE
VISH,Viastar Media Corp,
VISI,Volt Information Sciences Inc,OTC
VISN,Sight Resource Corp,NASDAQ
VIT,Van Kampen High Income Trust,
VITA,Orthovita Inc,
VITC,Vitacostcom Inc,NASDAQ
VITL,Vital Signs Inc,
VITR,Vitria Technology Inc,
VIVI,River Hawk Aviation Inc,
VIVK,Vivakor Inc,OTC
VIVO,Meridian Bioscience Inc,NASDAQ
VIXL,Vixel Corp,
VJET,Visijet Inc,NYSE
VKA,Van Kampen Advantage Municipal Income Trust,
VKC,Van Kampen California Municipal Trust,
VKI,Invesco Advantage Municipal Income Trust II,NYSE MKT
VKL,Van Kampen Select Sector Municipal Trust,
VKQ,Invesco Municipal Trust,NYSE
VKS,Van Kampen Strategic Sector Municipal Trust,
VKSY,Viking Systems Inc,
VKV,Van Kampen Value Municipal Income Trust,
VLCM,Volcom Inc,
VLCO,Valcom Inc,
VLCT,Valicert Inc,
VLDI,Validian Corp,OTC
VLDS,Vari L Co Inc,
VLG,Valley National Gases Inc,
VLGC,Monogram Biosciences Inc,
VLGEA,Village Super Market Inc,NASDAQ
VLLA,Vella Productions Inc,
VLLY,Valley Bancorp,
VLNC,Valence Technology Inc,
VLO,Valero Energy Corp,NYSE
VLP,Valero Energy Partners LP,NYSE
VLRX,Valera Pharmaceuticals Inc,
VLSHV,Valesc Holdings Inc,
VLT,Van Kampen High Yield Fund,NYSE
VLT,Invesco High Income Trust II,NYSE
VLTA,Vialta Inc,
VLTR,Volterra Semiconductor Corp,NASDAQ
VLTS,Urigen Pharmaceuticals Inc,
VLY,Valley National Bancorp,NYSE
VM,Virgin Mobile USA Inc,NYSE
VMC,Legacy Vulcan Corp,NYSE
VMC,Vulcan Materials Co,NYSE
VMCI,Imedicor,OTC
VMCS,Visualmed Clinical Solutions Corp,OTC
VMDC,Vantagemed Corp,
VMED,Virgin Media Inc,
VMEM,Violin Memory Inc,NYSE
VMHIF,Virtual Media Holdings Inc,
VMI,Valmont Industries Inc,NYSE
VMII,Voice Mobility International Inc,OTC
VMM,Delaware Investments Minnesota Municipal Income Fund II Inc,NYSE MKT
VMN,Delaware Investments Minnesota Municipal Income Fund Inc,
VMO,Invesco Municipal Opportunity Trust,NYSE
VMSI,Ventana Medical Systems Inc,
VMT,Van Kampen Municipal Income Trust,
VMV,Invesco Van Kampen Massachusetts Value Municipal Income Trust,
VMW,Vmware Inc,NYSE
VNBC,Vineyard National Bancorp,NYSE MKT
VNCE,Vince Holding Corp,NYSE
VNDA,Vanda Pharmaceuticals Inc,NASDAQ
VNDB,Wishart Enterprises LTD,OTC
VNEC,V One Corp,
VNGE,Vanguard Energy Corp,OTC
VNGM,Vanguard Minerals Corp,OTC
VNM,Van Kampen New York Quality Municipal Trust,NYSE ARCA
VNO,Vornado Realty Trust,NYSE
VNOW,Thomas W Beeson,
VNR,Vanguard Natural Resources LLC,NASDAQ
VNRX,Volitionrx LTD,OTC
VNTH,Vantage Health,OTCBB
VNTV,Vantiv Inc,NYSE
VNUS,Vnus Medical Technologies Inc,
VNV,Van Kampen New York Value Municipal Income Trust,
VNWI,Via Net Works Inc,
VNWK,Visual Networks Inc,
VNX,Entertainment Gaming Asia Inc,NASDAQ
VNX,Veridian Corp,
VOCS,Vocus Inc,NASDAQ
VODG,Vitro Diagnostics Inc,OTC
VOEL,Well Power Inc,OTCBB
VOII,Voip Inc,
VOIS,Mind Solutions Inc,OTC
VOLC,Volcano Corp,NASDAQ
VOLT,First Power & Light Inc,OTC
VOQ,Invesco Van Kampen Ohio Quality Municipal Trust,
VOT,Van Kampen Municipal Opportunity Trust II,NYSE ARCA
VOV,Van Kampen Ohio Value Municipal Income Trust,
VOXI,Voxcorp Inc,OTC
VOXW,Voxware Inc,
VOXX,Voxx International Corp,NASDAQ
VOXX,Kenetech Corp,NASDAQ
VOYA,Ing US Inc,NYSE
VPCOR,Vapor Corp,
VPER,Viper Networks Inc,OTC
VPF,Valpey Fisher Corp,NASDAQ
VPFG,Viewpoint Financial Group,NASDAQ
VPFG,Viewpoint Financial Group Inc,NASDAQ
VPG,Vishay Precision Group Inc,NYSE
VPGI,Vpgi Corp,OTC
VPHM,Viropharma Inc,NASDAQ
VPI,Vintage Petroleum Inc,
VPIG,Virtual Piggy Inc,OTCBB
VPQ,Van Kampen Pennsylvania Quality Municipal Trust,
VPR,Invesco Senior Loan Fund,
VPRO,Viropro Inc,OTC
VPRS,Rambo Medical Group Inc,OTC
VPRT,Vistaprint NV,NASDAQ
VPS,Crystal Rock Holdings Inc,
VPV,Invesco Pennsylvania Value Municipal Income Trust,NYSE
VPWI,Viper Powersports Inc,OTC
VQ,Venoco Inc,NYSE
VQC,Van Kampen California Quality Municipal Trust,
VQPH,Vioquest Pharmaceuticals Inc,
VR,Validus Holdings LTD,NYSE
VRA,Viragen Inc,NASDAQ
VRA,Vera Bradley Inc,NASDAQ
VRAD,Virtual Radiologic Corp,NASDAQ
VRAL,Viral Genetics Inc,
VRC,Varco International Inc,
VRDE,Veridien Corp,OTC
VRDM,Greenshift Corp,
VRDOQ,Firstworld Communications Inc,
VRDT,VRDT Corp,OTC
VRGE,Virage Inc,
VRGY,Verigy LTD,
VRLK,Alas Aviation Corp,
VRML,Vermillion Inc,NASDAQ
VRNG,Vringo Inc,NASDAQ
VRNM,Verenium Corp,NASDAQ
VRNT,Verint Systems Inc,NASDAQ
VROT,Vitrotech Corp,OTC
VRS,Verso Paper Corp,NYSE
VRSK,Verisk Analytics Inc,NASDAQ
VRSN,Verisign Inc,NASDAQ
VRSO,Verso Technologies Inc,
VRST,Verisity LTD,
VRTA,Vestin Realty Mortgage I Inc,NASDAQ
VRTB,Vestin Realty Mortgage II Inc,NASDAQ
VRTC,Veritec Inc,OTC
VRTS,Virtus Investment Partners Inc,NASDAQ
VRTS,Veritas Software Corp,NASDAQ
VRTU,Virtusa Corp,NASDAQ
VRTX,Vertex Pharmaceuticals Inc,NASDAQ
VRTY,Verity Inc,OTC
VRUS,Pharmasset Inc,NASDAQ
VRX,Valeant Pharmaceuticals International Inc,NYSE
VRX,Valeant Pharmaceuticals International,NYSE
VRY,Victory Acquisition Corp,NYSE MKT
VSAT,Viasat Inc,NASDAQ
VSB,Vantagesouth Bancshares Inc,NYSE MKT
VSBN,VSB Bancorp Inc,OTC
VSCE,First Physicians Capital Group Inc,
VSCI,Vision Sciences Inc,NASDAQ
VSCP,Virtualscopics Inc,NASDAQ
VSE,Verasun Energy Corp,NYSE
VSEA,Varian Semiconductor Equipment Associates Inc,
VSEC,Vse Corp,NASDAQ
VSF,Vita Food Products Inc,
VSFL,Semele Group Inc,
VSH,Vishay Intertechnology Inc,NYSE
VSHC,Visualmed Clinical Systems Corp,OTC
VSI,Vitamin Shoppe Inc,NYSE
VSNI,Viseon Inc,
VSNT,Versant Corp,
VSPC,Viaspace Inc,OTC
VSR,Versar Inc,NYSE MKT
VSRV,Voiceserve Inc,OTC
VSST,Voice Assist Inc,OTCBB
VSTA,Vistacare LLC,OTC
VSTA,Vistagen Therapeutics Inc,OTC
VSTH,Larson Davis Inc,
VSTI,Versus Technology Inc,OTC
VSTM,Verastem Inc,NASDAQ
VSTN,Vestin Group Inc,
VSTY,Varsity Group Inc,
VSUL,Visualant Inc,OTC
VSUS,New Colombia Resources Inc,
VSYM,View Systems Inc,OTCBB
VSYS,Viscount Systems Inc,OTC
VTA,Vesta Insurance Group Inc,NYSE
VTA,Invesco Dynamic Credit Opportunities Fund,NYSE
VTAL,Vital Images Inc,
VTDI,Vision Dynamics Corp,OTC
VTEK,Vodavi Technology Inc,
VTF,Van Kampen Trust For Investment Grade Florida Municipals,
VTG,Vantage Energy Services Inc,NYSE MKT
VTG,Vantage Drilling Co,NYSE MKT
VTIV,Inventiv Health Inc,
VTJ,Invesco Van Kampen Trust For Investment Grade New Jersey Municipals,
VTKT,Verutek Technologies Inc,OTC
VTLAF,Viatel Holding Bermuda LTD,
VTLV,Vital Living Inc,OTC
VTMB,Vitamin Blue Inc,OTCBB
VTN,Invesco Trust For Investment Grade New York Municipals,NYSE
VTNC,Vitran Corp Inc,NASDAQ
VTP,Van Kampen Trust For Investment Grade Pennsylvania Municipal,
VTR,Ventas Inc,NYSE
VTRR,Satelinx International Inc,
